State,County,Total Population,Young Children (0–4 years),Children (5–14 years),Adolescents (15–19 years),Young Adults (20–24 years),Emerging Workforce (25–34 years),Prime Working Age (35–54 years),Pre-Retirement (55–64 years),Seniors (65+ years),Diversity Index,Hispanic or Latino Population,Non-Hispanic or Latino Population,Hispanic or Latino Percentage,Non-Hispanic or Latino Percentage,State_Abbr
Illinois,White County,13708.0,677.0,1795.0,754.0,605.0,1476.0,3206.0,2019.0,3176.0,0.07272465289417551,205.0,13503.0,1.4954770936679311,98.50452290633207,IL
Illinois,Whiteside County,55192.0,2928.0,7022.0,3328.0,3094.0,5941.0,13120.0,7932.0,11827.0,0.22065165256046393,7212.0,47980.0,13.067111175532686,86.93288882446731,IL
Illinois,Will County,698450.0,38558.0,95719.0,52060.0,44552.0,83470.0,194841.0,90820.0,98430.0,0.5452322683752029,134835.0,563615.0,19.30488939795261,80.6951106020474,IL
Illinois,Williamson County,66902.0,3642.0,8284.0,3641.0,3304.0,8525.0,17331.0,9066.0,13109.0,0.19975075752764038,1881.0,65021.0,2.811575139756659,97.18842486024334,IL
Illinois,Winnebago County,283289.0,17365.0,37548.0,18320.0,16967.0,35513.0,68181.0,37805.0,51590.0,0.4933078010487134,42452.0,240837.0,14.985403598445403,85.0145964015546,IL
Illinois,Woodford County,38348.0,2170.0,5328.0,2692.0,2254.0,3920.0,9484.0,5307.0,7193.0,0.09689388795971876,765.0,37583.0,1.994888912068426,98.00511108793157,IL
Indiana,Adams County,35995.0,3119.0,6327.0,2634.0,2368.0,4104.0,7577.0,4124.0,5742.0,0.11366037260233597,1688.0,34307.0,4.6895402139186,95.3104597860814,IN
Indiana,Allen County,388791.0,26582.0,55737.0,26659.0,25275.0,54697.0,94585.0,45720.0,59536.0,0.449912005758315,34095.0,354696.0,8.76949312098274,91.23050687901726,IN
Indiana,Bartholomew County,82881.0,5272.0,11425.0,5155.0,4984.0,11569.0,20909.0,9861.0,13706.0,0.3470552883606238,7445.0,75436.0,8.982758412663939,91.01724158733606,IN
Indiana,Benton County,8708.0,515.0,1248.0,573.0,485.0,986.0,2153.0,1250.0,1498.0,0.1501289264788327,608.0,8100.0,6.982085438677078,93.01791456132293,IN
Indiana,Blackford County,12007.0,608.0,1578.0,837.0,579.0,1331.0,2716.0,1703.0,2655.0,0.0917463896594729,263.0,11744.0,2.1903889397851253,97.80961106021488,IN
Indiana,Boone County,72827.0,4491.0,10882.0,4952.0,3919.0,8796.0,20163.0,8997.0,10627.0,0.21041371554798616,2991.0,69836.0,4.106993285457317,95.89300671454268,IN
Indiana,Brown County,15543.0,618.0,1426.0,765.0,667.0,1453.0,3736.0,2797.0,4081.0,0.10486692400151287,312.0,15231.0,2.0073344914109246,97.99266550858907,IN
Indiana,Carroll County,20443.0,1076.0,2498.0,1387.0,1056.0,2314.0,4982.0,2961.0,4169.0,0.09726447846252573,899.0,19544.0,4.397593308222864,95.60240669177713,IN
Indiana,Cass County,37703.0,2108.0,4941.0,2423.0,2196.0,4403.0,9404.0,5387.0,6841.0,0.33280648859629003,6810.0,30893.0,18.06222316526536,81.93777683473463,IN
Indiana,Clark County,122800.0,7287.0,15388.0,6911.0,7347.0,16915.0,32516.0,16195.0,20241.0,0.2971811386592961,8166.0,114634.0,6.649837133550489,93.35016286644951,IN
Indiana,Clay County,26431.0,1638.0,3364.0,1674.0,1334.0,3202.0,6695.0,3630.0,4894.0,0.09583610732471282,496.0,25935.0,1.8765843138738603,98.12341568612614,IN
Indiana,Clinton County,32967.0,2262.0,5058.0,2439.0,1913.0,3932.0,7816.0,4174.0,5373.0,0.29286281200821995,6252.0,26715.0,18.964418964418964,81.03558103558103,IN
Indiana,Crawford County,10494.0,549.0,1273.0,560.0,557.0,1061.0,2587.0,1732.0,2175.0,0.08937396736894021,33.0,10461.0,0.31446540880503143,99.68553459119497,IN
Indiana,Daviess County,33442.0,2692.0,5528.0,2471.0,1891.0,4259.0,7430.0,3876.0,5295.0,0.18032531929284734,2144.0,31298.0,6.411099814604389,93.58890018539562,IN
Indiana,Dearborn County,50828.0,2678.0,6408.0,3325.0,2772.0,5777.0,12811.0,7570.0,9487.0,0.09253274161099412,771.0,50057.0,1.5168804595892027,98.4831195404108,IN
Indiana,Decatur County,26411.0,1704.0,3457.0,1625.0,1564.0,3215.0,6550.0,3626.0,4670.0,0.12020251067105503,640.0,25771.0,2.4232327439324526,97.57676725606754,IN
Indiana,DeKalb County,43584.0,2824.0,5827.0,2905.0,2481.0,5473.0,10757.0,5906.0,7411.0,0.09660837749165263,1280.0,42304.0,2.9368575624082234,97.06314243759178,IN
Indiana,Delaware County,112109.0,5353.0,11393.0,10349.0,14809.0,13158.0,24010.0,13542.0,19495.0,0.2488804359317467,3552.0,108557.0,3.1683450927222614,96.83165490727774,IN
Indiana,Dubois County,43563.0,2711.0,6000.0,2794.0,2343.0,5159.0,10162.0,6519.0,7875.0,0.1943764055706768,4220.0,39343.0,9.687119803502974,90.31288019649703,IN
Indiana,Elkhart County,206868.0,15036.0,32017.0,15549.0,13467.0,26176.0,49330.0,23916.0,31377.0,0.41393310920164184,40368.0,166500.0,19.513892917222577,80.48610708277742,IN
Indiana,Fayette County,23390.0,1319.0,2832.0,1609.0,1317.0,2605.0,5662.0,3240.0,4806.0,0.10543183862461203,318.0,23072.0,1.3595553655408295,98.64044463445917,IN
Indiana,Floyd County,80512.0,4456.0,10393.0,5212.0,4686.0,10290.0,20651.0,11028.0,13796.0,0.23961198890988777,3256.0,77256.0,4.044117647058823,95.95588235294117,IN
Indiana,Fountain County,16546.0,1061.0,1964.0,952.0,927.0,2013.0,3993.0,2382.0,3254.0,0.10343924462522436,472.0,16074.0,2.85265320923486,97.14734679076514,IN
Indiana,Franklin County,22929.0,1333.0,2882.0,1440.0,1248.0,2530.0,5613.0,3372.0,4511.0,0.07043704406955009,258.0,22671.0,1.125212612848358,98.87478738715164,IN
Indiana,Fulton County,20411.0,1185.0,2835.0,1232.0,1058.0,2332.0,4789.0,2881.0,4099.0,0.16565531970449565,1097.0,19314.0,5.374552937141737,94.62544706285826,IN
Indiana,Gibson County,32986.0,2121.0,4378.0,2112.0,1859.0,4026.0,8063.0,4577.0,5850.0,0.1666856573710026,709.0,32277.0,2.1493967137573518,97.85060328624265,IN
Indiana,Grant County,66377.0,3851.0,7850.0,5041.0,5963.0,7281.0,14644.0,9174.0,12573.0,0.2693809307892313,3530.0,62847.0,5.318107175678322,94.68189282432168,IN
Indiana,Greene County,30954.0,1671.0,3716.0,1923.0,1685.0,3661.0,7497.0,4643.0,6158.0,0.07860298166472279,605.0,30349.0,1.9545131485429992,98.045486851457,IN
Indiana,Hamilton County,357176.0,21396.0,53859.0,25263.0,20005.0,42134.0,103956.0,42557.0,48006.0,0.323945610481567,19165.0,338011.0,5.365702062848568,94.63429793715143,IN
Indiana,Hancock County,82013.0,4623.0,10997.0,5272.0,4282.0,10032.0,21878.0,10851.0,14078.0,0.18739344906262712,2613.0,79400.0,3.186080255569239,96.81391974443076,IN
Indiana,Harrison County,39785.0,2135.0,5146.0,2365.0,1995.0,4419.0,10283.0,5982.0,7460.0,0.08580592344022542,913.0,38872.0,2.294834736709815,97.70516526329018,IN
Indiana,Hendricks County,179379.0,9881.0,25949.0,12426.0,10110.0,22081.0,50660.0,21866.0,26406.0,0.3415951268976204,8849.0,170530.0,4.933130411029162,95.06686958897083,IN
Indiana,Henry County,48896.0,2438.0,5638.0,2863.0,2974.0,6092.0,12521.0,6977.0,9393.0,0.1332795692703802,1055.0,47841.0,2.1576407068062826,97.84235929319372,IN
Indiana,Howard County,83610.0,5023.0,10907.0,4958.0,4848.0,10331.0,19762.0,11425.0,16356.0,0.26381636361610283,3260.0,80350.0,3.8990551369453414,96.10094486305466,IN
Indiana,Huntington County,36757.0,2066.0,4480.0,2436.0,2401.0,4526.0,8796.0,5364.0,6688.0,0.10302386981040335,1098.0,35659.0,2.987186114209538,97.01281388579046,IN
Indiana,Jackson County,46319.0,3216.0,6433.0,2902.0,2793.0,5780.0,11722.0,6048.0,7425.0,0.32324052261972325,6288.0,40031.0,13.575422612750707,86.42457738724929,IN
Indiana,Jasper County,33198.0,1824.0,4396.0,2333.0,1739.0,3995.0,8151.0,4705.0,6055.0,0.20390204073105767,2435.0,30763.0,7.33477920356648,92.66522079643352,IN
Indiana,Jay County,20281.0,1392.0,2921.0,1367.0,1177.0,2249.0,4801.0,2697.0,3677.0,0.1181051655919162,911.0,19370.0,4.491888960110448,95.50811103988956,IN
Indiana,Jefferson County,33074.0,1777.0,3616.0,2172.0,2286.0,4073.0,8137.0,4810.0,6203.0,0.13120442160648427,1125.0,31949.0,3.4014633851363607,96.59853661486363,IN
Indiana,Jennings County,27584.0,1577.0,3659.0,1695.0,1586.0,3475.0,7088.0,3845.0,4659.0,0.10468264402495009,909.0,26675.0,3.2953886310904874,96.70461136890951,IN
Indiana,Johnson County,163983.0,9928.0,23020.0,10727.0,9924.0,21800.0,43374.0,19937.0,25273.0,0.2523322218004441,6744.0,157239.0,4.112621430270211,95.88737856972979,IN
Indiana,Knox County,36108.0,1992.0,4417.0,2715.0,2742.0,4214.0,8503.0,4876.0,6649.0,0.17718592710967707,1025.0,35083.0,2.8387061039104906,97.1612938960895,IN
Indiana,Kosciusko County,80357.0,4850.0,10815.0,5682.0,4904.0,10265.0,18749.0,11005.0,14087.0,0.2220008555227354,7643.0,72714.0,9.511305797876974,90.48869420212303,IN
Indiana,LaGrange County,40596.0,3555.0,7196.0,3405.0,2623.0,4725.0,8869.0,4462.0,5761.0,0.10423637573531086,1794.0,38802.0,4.419154596511972,95.58084540348803,IN
Indiana,Lake County,498990.0,29024.0,65969.0,33458.0,29581.0,61045.0,126245.0,66719.0,86949.0,0.6028650888120923,102413.0,396577.0,20.524058598368704,79.47594140163129,IN
Indiana,LaPorte County,112141.0,6168.0,13619.0,6273.0,6899.0,14668.0,27689.0,15602.0,21223.0,0.3561114084363072,8264.0,103877.0,7.369294013786216,92.63070598621378,IN
Indiana,Lawrence County,45077.0,2491.0,5276.0,2877.0,2409.0,5121.0,11184.0,6683.0,9036.0,0.09953830684983178,847.0,44230.0,1.8790070324112076,98.12099296758879,IN
Indiana,Madison County,130949.0,7096.0,15929.0,8243.0,7748.0,16908.0,33176.0,17495.0,24354.0,0.2719396853773608,6724.0,124225.0,5.134823480897143,94.86517651910286,IN
Indiana,Marion County,971822.0,68331.0,136017.0,63716.0,67069.0,161358.0,238775.0,111530.0,125026.0,0.6186744741947074,129973.0,841849.0,13.374156995828454,86.62584300417154,IN
Indiana,Marshall County,46225.0,2802.0,6369.0,3446.0,2595.0,5346.0,10921.0,6274.0,8472.0,0.18440876786920324,5346.0,40879.0,11.565170362358032,88.43482963764197,IN
Indiana,Martin County,9854.0,594.0,1198.0,603.0,602.0,1067.0,2300.0,1466.0,2024.0,0.08249857293386209,120.0,9734.0,1.217779581895677,98.78222041810432,IN
Indiana,Miami County,35772.0,1815.0,4183.0,2327.0,2293.0,4502.0,9535.0,4695.0,6422.0,0.20628731709689074,1288.0,34484.0,3.600581460360058,96.39941853963994,IN
Indiana,Monroe County,139822.0,5896.0,12616.0,17291.0,20915.0,19526.0,29323.0,14367.0,19888.0,0.2962238440219275,6441.0,133381.0,4.606571211969504,95.39342878803049,IN
Indiana,Montgomery County,38155.0,2263.0,4979.0,2568.0,2365.0,4601.0,8908.0,5423.0,7048.0,0.17750201370682428,2322.0,35833.0,6.085703053335081,93.91429694666492,IN
Indiana,Morgan County,72202.0,3766.0,9165.0,4795.0,3925.0,8276.0,18517.0,10978.0,12780.0,0.10044958866126652,1433.0,70769.0,1.984709564831999,98.015290435168,IN
Indiana,Newton County,13859.0,776.0,1602.0,809.0,700.0,1621.0,3418.0,2163.0,2770.0,0.19991664474822313,1083.0,12776.0,7.814416624576087,92.18558337542392,IN
Indiana,Noble County,47417.0,3076.0,6479.0,3111.0,2790.0,5770.0,11678.0,6667.0,7846.0,0.2063408310118755,5312.0,42105.0,11.202733196954679,88.79726680304532,IN
Indiana,Ohio County,5993.0,357.0,646.0,373.0,217.0,604.0,1415.0,1006.0,1375.0,0.09512410454724585,0.0,5993.0,0.0,100.0,IN
Indiana,Orange County,19746.0,1220.0,2470.0,1194.0,1100.0,2156.0,4750.0,2845.0,4011.0,0.12801583965239327,345.0,19401.0,1.7471893041628683,98.25281069583713,IN
Indiana,Owen County,21434.0,1075.0,2379.0,1304.0,1036.0,2457.0,5158.0,3515.0,4510.0,0.08678141620190827,313.0,21121.0,1.4602967248297098,98.5397032751703,IN
Indiana,Parke County,16346.0,944.0,1981.0,995.0,887.0,2048.0,3771.0,2411.0,3309.0,0.09722943655932814,264.0,16082.0,1.6150740242261103,98.3849259757739,IN
Indiana,Perry County,19218.0,1050.0,2200.0,1152.0,1043.0,2508.0,4894.0,2728.0,3643.0,0.12943216295828575,273.0,18945.0,1.4205432407118326,98.57945675928816,IN
Indiana,Pike County,12187.0,681.0,1536.0,824.0,573.0,1374.0,2837.0,1816.0,2546.0,0.08127428424892313,179.0,12008.0,1.468778206285386,98.53122179371461,IN
Indiana,Porter County,174150.0,8902.0,21636.0,11198.0,11164.0,20797.0,45980.0,23599.0,30874.0,0.26769765982823435,19734.0,154416.0,11.33161068044789,88.6683893195521,IN
Indiana,Posey County,25163.0,1292.0,3295.0,1470.0,1184.0,2853.0,6146.0,3806.0,5117.0,0.11364275546968328,378.0,24785.0,1.5022056193617612,98.49779438063824,IN
Indiana,Pulaski County,12441.0,681.0,1495.0,909.0,633.0,1424.0,2890.0,1814.0,2595.0,0.146294677746579,485.0,11956.0,3.898400450124588,96.10159954987542,IN
Indiana,Putnam County,37091.0,1712.0,4097.0,2677.0,3251.0,5003.0,8905.0,5014.0,6432.0,0.15761572134163415,806.0,36285.0,2.1730338896228196,97.82696611037719,IN
Indiana,Randolph County,24425.0,1430.0,3161.0,1549.0,1258.0,2780.0,5881.0,3416.0,4950.0,0.16143433421090403,1216.0,23209.0,4.9785056294779935,95.021494370522,IN
Indiana,Ripley County,29039.0,1779.0,3803.0,1961.0,1659.0,3316.0,7115.0,4037.0,5369.0,0.09071964112627606,555.0,28484.0,1.911222838252006,98.088777161748,IN
Indiana,Rush County,16734.0,937.0,2038.0,1130.0,851.0,1931.0,4103.0,2574.0,3170.0,0.07809698727503012,300.0,16434.0,1.7927572606669058,98.2072427393331,IN
Indiana,St. Joseph County,272574.0,16873.0,35639.0,20810.0,21198.0,36216.0,64063.0,32739.0,45036.0,0.4535967887095742,27729.0,244845.0,10.173017235686455,89.82698276431354,IN
Indiana,Scott County,24468.0,1390.0,3187.0,1499.0,1377.0,3064.0,6334.0,3464.0,4153.0,0.09865916625690041,605.0,23863.0,2.47261729606016,97.52738270393984,IN
Indiana,Shelby County,45104.0,2689.0,5705.0,2654.0,2436.0,5964.0,10920.0,6669.0,8067.0,0.14583039319415803,2451.0,42653.0,5.434107839659454,94.56589216034055,IN
Indiana,Spencer County,19871.0,1003.0,2517.0,1204.0,988.0,2228.0,4814.0,3094.0,4023.0,0.09972080474644973,691.0,19180.0,3.4774294197574354,96.52257058024256,IN
Indiana,Starke County,23300.0,1380.0,2978.0,1406.0,1235.0,2709.0,5611.0,3350.0,4631.0,0.11327933098786125,962.0,22338.0,4.128755364806867,95.87124463519314,IN
Indiana,Steuben County,34648.0,1689.0,3818.0,2795.0,2581.0,3582.0,7594.0,5203.0,7386.0,0.12897330608441038,1488.0,33160.0,4.294620180096976,95.70537981990303,IN
Indiana,Sullivan County,20766.0,1096.0,2225.0,1041.0,1267.0,2881.0,5622.0,2796.0,3838.0,0.1676808152414363,376.0,20390.0,1.810652027352403,98.1893479726476,IN
Indiana,Switzerland County,9914.0,563.0,1377.0,617.0,524.0,1018.0,2557.0,1426.0,1832.0,0.09118412293678024,95.0,9819.0,0.9582408714948557,99.04175912850515,IN
Indiana,Tippecanoe County,187399.0,10335.0,21501.0,19992.0,30854.0,26362.0,38297.0,17643.0,22415.0,0.4091808982604026,18958.0,168441.0,10.116382691476476,89.88361730852353,IN
Indiana,Tipton County,15329.0,894.0,1660.0,921.0,822.0,1812.0,3672.0,2224.0,3324.0,0.10641966632135968,482.0,14847.0,3.1443668862939527,96.85563311370605,IN
Indiana,Union County,7028.0,398.0,795.0,509.0,297.0,821.0,1680.0,1092.0,1436.0,0.07904810548844543,77.0,6951.0,1.095617529880478,98.90438247011951,IN
Indiana,Vanderburgh County,179908.0,10483.0,21992.0,11676.0,12241.0,24946.0,42770.0,23779.0,32021.0,0.3140639180471828,6480.0,173428.0,3.601840940925362,96.39815905907464,IN
Indiana,Vermillion County,15452.0,817.0,1964.0,981.0,843.0,1788.0,3823.0,2152.0,3084.0,0.07519169197083986,214.0,15238.0,1.3849339891276211,98.61506601087238,IN
Indiana,Vigo County,106201.0,5744.0,12279.0,8118.0,11641.0,13701.0,24160.0,12451.0,18107.0,0.2656991061923587,3307.0,102894.0,3.113906648713289,96.88609335128672,IN
Indiana,Wabash County,30901.0,1644.0,3562.0,2147.0,1915.0,3502.0,7170.0,4383.0,6578.0,0.10787131413047135,938.0,29963.0,3.0355004692404775,96.96449953075953,IN
Indiana,Warren County,8469.0,430.0,1119.0,491.0,389.0,918.0,2089.0,1261.0,1772.0,0.09793572332124811,84.0,8385.0,0.991852639036486,99.00814736096352,IN
Indiana,Warrick County,64650.0,3539.0,8697.0,4287.0,3358.0,7192.0,17041.0,8576.0,11960.0,0.17132669708807413,1504.0,63146.0,2.326372776488786,97.67362722351122,IN
Indiana,Washington County,28167.0,1587.0,3649.0,1822.0,1464.0,3346.0,7029.0,4168.0,5102.0,0.07799684723291489,416.0,27751.0,1.4769055987503106,98.5230944012497,IN
Indiana,Wayne County,66377.0,4010.0,8312.0,4441.0,4303.0,7519.0,15913.0,9122.0,12757.0,0.23844711876293356,2531.0,63846.0,3.813067779501936,96.18693222049806,IN
Indiana,Wells County,28261.0,1693.0,4060.0,1859.0,1577.0,3298.0,6757.0,3830.0,5187.0,0.12871296836512425,1075.0,27186.0,3.8038285977141646,96.19617140228584,IN
Indiana,White County,24709.0,1502.0,3244.0,1664.0,1315.0,2657.0,5660.0,3581.0,5086.0,0.21977272409853477,2522.0,22187.0,10.206807236229714,89.79319276377029,IN
Indiana,Whitley County,34388.0,2113.0,4451.0,2063.0,1832.0,4167.0,8488.0,4876.0,6398.0,0.11882560278086907,906.0,33482.0,2.6346399906944282,97.36536000930558,IN
Iowa,Adair County,7471.0,467.0,950.0,459.0,338.0,824.0,1645.0,1128.0,1660.0,0.09844388083304167,214.0,7257.0,2.864409048320171,97.13559095167983,IA
Iowa,Adams County,3641.0,197.0,462.0,205.0,124.0,376.0,783.0,620.0,874.0,0.08778671242504177,27.0,3614.0,0.7415545179895633,99.25844548201043,IA
Iowa,Allamakee County,14038.0,898.0,1936.0,825.0,709.0,1378.0,3065.0,2041.0,3186.0,0.1799440494498873,1225.0,12813.0,8.72631428978487,91.27368571021513,IA
Iowa,Appanoose County,12242.0,602.0,1545.0,726.0,574.0,1257.0,2907.0,1766.0,2865.0,0.09448260920961649,212.0,12030.0,1.7317431792190818,98.26825682078092,IA
Iowa,Audubon County,5622.0,375.0,677.0,300.0,231.0,558.0,1172.0,904.0,1405.0,0.09300783968454451,115.0,5507.0,2.0455353966559944,97.95446460334401,IA
Iowa,Benton County,25698.0,1492.0,3382.0,1636.0,1238.0,2695.0,6306.0,3987.0,4962.0,0.09127625677011142,479.0,25219.0,1.8639582846914158,98.13604171530858,IA
Iowa,Black Hawk County,130693.0,8030.0,15919.0,9377.0,14270.0,16514.0,28897.0,14853.0,22833.0,0.3406611595322059,6579.0,124114.0,5.033934487692531,94.96606551230747,IA
Iowa,Boone County,26669.0,1350.0,3068.0,1737.0,1412.0,3340.0,6632.0,3896.0,5234.0,0.10763691271617959,754.0,25915.0,2.827252615396153,97.17274738460385,IA
Iowa,Bremer County,25118.0,1423.0,3245.0,2023.0,1851.0,2710.0,5944.0,3021.0,4901.0,0.1301249201784932,502.0,24616.0,1.9985667648698144,98.00143323513018,IA
Iowa,Buchanan County,20645.0,1363.0,2927.0,1460.0,1024.0,2259.0,4963.0,2876.0,3773.0,0.06970205777692207,372.0,20273.0,1.8018890772584162,98.19811092274158,IA
Iowa,Buena Vista County,20684.0,1439.0,3031.0,1736.0,1406.0,2463.0,4779.0,2513.0,3317.0,0.5372467986282781,5924.0,14760.0,28.640495068652097,71.3595049313479,IA
Iowa,Butler County,14301.0,731.0,1847.0,903.0,698.0,1471.0,3400.0,1993.0,3258.0,0.09056789900494189,231.0,14070.0,1.6152716593245227,98.38472834067548,IA
Iowa,Calhoun County,9858.0,548.0,1230.0,549.0,469.0,1157.0,2260.0,1350.0,2295.0,0.1418792213604414,251.0,9607.0,2.546155406776222,97.45384459322378,IA
Iowa,Carroll County,20677.0,1159.0,2861.0,1375.0,1233.0,2175.0,4579.0,2962.0,4333.0,0.12290477469682026,660.0,20017.0,3.1919524108913286,96.80804758910867,IA
Iowa,Cass County,13115.0,670.0,1739.0,938.0,564.0,1331.0,2906.0,1923.0,3044.0,0.07569261564717766,341.0,12774.0,2.6000762485703395,97.39992375142965,IA
Iowa,Cedar County,18427.0,878.0,2318.0,1130.0,870.0,1960.0,4623.0,2860.0,3788.0,0.08872040032215289,474.0,17953.0,2.5723123677212785,97.42768763227872,IA
Iowa,Cerro Gordo County,42785.0,2278.0,5135.0,2511.0,2224.0,4946.0,9453.0,6393.0,9845.0,0.1691932461675686,2331.0,40454.0,5.44817108799813,94.55182891200187,IA
Iowa,Cherokee County,11587.0,568.0,1473.0,692.0,528.0,1148.0,2611.0,1722.0,2845.0,0.16993987177086634,551.0,11036.0,4.755329248295504,95.24467075170449,IA
Iowa,Chickasaw County,11868.0,750.0,1530.0,759.0,645.0,1147.0,2591.0,1826.0,2620.0,0.08852858354607118,470.0,11398.0,3.9602291877317155,96.03977081226829,IA
Iowa,Clarke County,9690.0,681.0,1345.0,725.0,521.0,1019.0,2252.0,1238.0,1909.0,0.2530007742600596,1579.0,8111.0,16.29514963880289,83.70485036119712,IA
Iowa,Clay County,16446.0,868.0,2279.0,955.0,957.0,1751.0,3780.0,2256.0,3600.0,0.10427918985566642,743.0,15703.0,4.517815882281406,95.48218411771859,IA
Iowa,Clayton County,17069.0,1003.0,2053.0,972.0,825.0,1705.0,3630.0,2725.0,4156.0,0.07973529199053653,381.0,16688.0,2.23211670279454,97.76788329720546,IA
Iowa,Clinton County,46383.0,2630.0,6142.0,2746.0,2638.0,5156.0,10836.0,6934.0,9301.0,0.1802395789380643,1622.0,44761.0,3.4969708729491407,96.50302912705087,IA
Iowa,Crawford County,16289.0,989.0,2342.0,1155.0,1176.0,1792.0,3709.0,2175.0,2951.0,0.4737434946524879,4895.0,11394.0,30.05095463196022,69.94904536803978,IA
Iowa,Dallas County,104136.0,7173.0,16294.0,6414.0,5699.0,14799.0,30120.0,10633.0,13004.0,0.2729145068973896,6954.0,97182.0,6.6778059460705235,93.32219405392948,IA
Iowa,Davis County,9127.0,813.0,1465.0,652.0,489.0,999.0,1946.0,1139.0,1624.0,0.08360004820525035,181.0,8946.0,1.9831269858661116,98.01687301413389,IA
Iowa,Decatur County,7669.0,459.0,970.0,692.0,779.0,819.0,1423.0,928.0,1599.0,0.13467203592722443,250.0,7419.0,3.2598774286086845,96.74012257139131,IA
Iowa,Delaware County,17549.0,1001.0,2355.0,1144.0,870.0,1652.0,3990.0,2863.0,3674.0,0.08553804693114253,284.0,17265.0,1.6183258305316541,98.38167416946834,IA
Iowa,Des Moines County,38597.0,2154.0,4673.0,2572.0,2243.0,4409.0,9052.0,5350.0,8144.0,0.24768544371633872,1351.0,37246.0,3.500272041868539,96.49972795813146,IA
Iowa,Dickinson County,17844.0,823.0,1984.0,942.0,771.0,1857.0,3917.0,2629.0,4921.0,0.10436072879699998,478.0,17366.0,2.6787715758798476,97.32122842412015,IA
Iowa,Dubuque County,98948.0,5959.0,12491.0,7088.0,6849.0,12062.0,22635.0,13294.0,18570.0,0.18975898739168273,3049.0,95899.0,3.0814165015967983,96.91858349840321,IA
Iowa,Emmet County,9316.0,404.0,1046.0,830.0,443.0,961.0,2070.0,1370.0,2192.0,0.2096764551943765,918.0,8398.0,9.854014598540147,90.14598540145985,IA
Iowa,Fayette County,19393.0,1117.0,2287.0,1279.0,1147.0,2092.0,4139.0,3041.0,4291.0,0.137725096683307,566.0,18827.0,2.918578868663951,97.08142113133604,IA
Iowa,Floyd County,15502.0,978.0,1880.0,940.0,865.0,1581.0,3467.0,2268.0,3523.0,0.17883725858322086,579.0,14923.0,3.7350019352341635,96.26499806476583,IA
